,index,Appetizers,Beverages,Breads,Breakfast and Brunch,Cocktails,Condiments and Sauces,Desserts,Lunch,Main Dishes,Salads,Side Dishes,Snacks,Soups
468,Sweet-Potato-_-Turkey-Sausage-Chili-1107055,0,0,0,0,0,0,0,0,1,0,0,0,0
469,Sweet_hot-Plum_glazed-Ham-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
470,Taku-Lodge-Basted-Grilled-Salmon-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
471,Tequila-Shrimp-And-Citrus-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
472,Tex-Mex-Roasted-Lamb-Ribs-with-Cheese-Grits-Epicurious-53052,0,0,0,0,0,0,0,0,1,0,0,0,0
473,Texas-Style-Smoked-Brisket-MyRecipes-225001,0,0,0,0,0,0,0,0,1,0,0,0,0
474,The-Crawfish-Boil-1449601,0,0,0,0,0,0,0,0,1,0,0,0,0
475,The-Perfect-Sunset-Burger-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
476,Thyme-Roasted-Turkey-with-Cranberry-Gravy-MyRecipes-243795,0,0,0,0,0,0,0,0,1,0,0,0,0
477,Tom_s-Roasted-Chicken-With-Wilted-Salad-Greens-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
478,Tortellini-Primavera-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
479,Transylvanian-Goulash-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
480,Trout-With-Browned-Butter-And-Capers-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
481,Turkey-Breast-Roulade-With-Crimini_-Porcini_-And-Pancetta-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
482,Turkey-Breast-With-Spinach_feta-Stuffing-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
483,Turkey-Enchiladas-1086706,0,0,0,0,0,0,0,0,1,0,0,0,0
484,Turkey-Jambalaya-1449641,0,0,0,0,0,0,0,0,1,0,0,0,0
485,Turkey-Roulade-with-Herbed-Cornbread-Stuffing-and-Apple-Cider-Gravy-1379003,0,0,0,0,0,0,0,0,1,0,0,0,0
486,Twenty_minute-Chili-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
487,Two-Tomato-Linguine-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
488,Ultimate-Mac-_n_-Cheese-1095976,0,0,0,0,0,0,0,0,1,0,0,0,0
489,Veal-Chops-with-Sage-Balsamic-Sauce-and-Warm-Mushroom-Salad-MyRecipes-267528,0,0,0,0,0,0,0,0,1,0,0,0,0
490,Veal-Medallions-with-Apple-Thyme-Sauce-MyRecipes-253904,0,0,0,0,0,0,0,0,1,0,0,0,0
491,Vegetable_beef-Stew-In-Pumpkinseed-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
492,Vegetarian-Cashew-Chili-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
493,Vegetarian-Chili-Frito-Pie-1145540,0,0,0,0,0,0,0,0,1,0,0,0,0
494,Venison-Chili-1105004,0,0,0,0,0,0,0,0,1,0,0,0,0
495,Venison-Tenderloin-With-Madeira-Green-Peppercorn-Sauce-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
496,Walnut-Crusted-Pork-Chops-with-Autumn-Vegetable-Wild-Rice-MyRecipes-262321,0,0,0,0,0,0,0,0,1,0,0,0,0
497,White-Bean_and_vegetable-Stew-In-Red-Wine-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
498,Wild-Rice-and-Chicken-Bowl-1254407,0,0,0,0,0,0,0,0,1,0,0,0,0
499,Wild-Salmon-with-Grilled-Sweet-Onion-and-Corn-Relish-MyRecipes-263289,0,0,0,0,0,0,0,0,1,0,0,0,0
