,id,American,Barbecue,Breads,Cajun & Creole,Christmas,Easter,Fall,French,Game Day,Kid-Friendly,Main Dishes,New Year,Southern & Soul Food,Southwestern,Spring,Summer,Sunday Lunch,Thanksgiving,Valentine's Day,Winter
259,Turkey-Cutlets-with-Cilantro-Roasted-Red-Pepper-Sauce-MyRecipes-222797,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Southern-Glazed-Meatloaf-With-Rosemary-Gravy-Food_com-160223,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Chicken-With-Apple_cream-Sauce-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Peppered-Tuna-With-Mushroom-Sauce-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Spicy-Vegetarian-Chili-Epicurious,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Grilled-Shrimp-With-Bacon-and-Jalapenos-MyRecipes-226188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Chicken-Caprese-With-Tomato_basil-Cream-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Smothered-Squash-And-Pinto-Beans-MyRecipes-249407,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Cajun-Seasoned-Pan-Fried-Chicken-Breasts-MyRecipes-212554,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,James-Beard_s-Boiled-Beef-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Southwestern-Chicken-Chili-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Ham-With-Cranberry-And-Bourbon-Glaze-My-Recipes,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
271,Lamb-Rack-With-Shallots-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
272,Bacon_wrapped-Pork-Medallions-With-Tomato_corn-Salsa-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
273,Crawfish-Mac-And-Cheese-Food-Network,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Roast-Pork-With-Basil-And-Mushroom-Stuffing-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
275,Maple_glazed-Pork-With-Apples-My-Recipes_1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Layered-Zucchini-Lasagna_no-Noodles_-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Cajun-Crawfish-Jambalaya-Food_com-287971,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Southwestern-Chili-Recipezaar_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Warm-Trout-Cakes-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Chicken-With-Barbecue_bourbon-Sauce-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
281,Fried-Lemon-Rosemary-Tilapia-Food_com-143542,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Citrus-Salmon-With-Garlicky-Greens-Food_com-126782,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Old-Fashioned-Roasted-Turkey-With-Gravy-Food_com-130239,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
284,Southern-Fried-Catfish-Food_com-189080,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Blitzen_s-Baked-Salmon-With-Caribbean-Fruit-Salsa-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
286,Pan-Fried-Chicken-and-Ham-Parmesan-With-Sauteed-Grape-Tomatoes-Food_com-122783,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Corn-Meat-Loaf-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Barbecue-Pot-Pie-With-Mashed-Potato-Crust-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Grilled-Quail-With-Red-Wine_blackberry-Sauce-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
290,Spiced-Chicken-With-Couscous-Pilaf-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,New-Orleans_style-Barbecued-Shrimp-With-Cane_syrup-Glaze-Recipezaar,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
292,Quick-Pan_fried-Catfish-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Easy-Barbecued-Chicken-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Balsamic-Pork-Chops-With-Apples-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Maple_glazed-Pork-Chops-With-Pecans-And-Apples-Recipezaar,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Jerk_spiced-Turkey-Picnic-Loaf-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Grilled-Portabellas-With-Couscous-Food_com-143877,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Chicken-Scaloppine-With-Sugar-Snap-Pea_-Asparagus_-And-Lemon-Sal-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,Chipotle-Grilled-Pork-Ribs-MyRecipes-250860,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Buffalo-Catfish-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Halibut-With-Zahtar-And-Mint-Couscous-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Crawfish-Risotto-My-Recipes,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Mini-Pesto-Turkey-Meatloaves-MyRecipes-214304,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Asparagus_and_ham-Casserole-_cooking-Light_-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305,Sweet-Glazed-Chicken-Thighs-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Pan_seared-Salmon-With-Mushrooms-And-Spinach-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Chicken-With-Pasta-And-Sun_dried-Tomatoes-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Braised-Short-Ribs-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Halibut-Steamed-With-Ginger_-Orange_-And-Lime-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Porcini_crusted-Beef-Tenderloin-With-Wild_mushroom-Sauce-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Herbed-Loaf-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Herb_oat-Crusted-Chicken-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Smoked-Salmon-Recipezaar_1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Roasted-Pork-Tenderloin-With-Citrus-And-Onion-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Beef-Tenderloin-With-Henry-Bain-Sauce-Recipezaar_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Baked-Ham-with-Bourbon-Glaze-MyRecipes-252585,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Chicken-Caprese-With-Tomato_basil-Cream-My-Recipes_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Pork-Fricassee-With-Sweet-Potatoes-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Oven-Fried-Chicken-Food_com-170360,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Herb-Roasted-Turkey-Breast-MyRecipes-211118,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321,Delta_style-Broiled-Catfish-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Lemon-Flank-Steak-Skewers-My-Recipes_1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Macaroni-and-Cheese-with-Buttery-Crumbs-MyRecipes-267564,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Honey_glazed-Sweet-Potatoes-And-Chicken-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Grilled-Baby-Back-Ribs-With-Cherry-Zinfandel-BBQ-Sauce-Food_com-187857,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
326,Roasted-Pork-Tenderloin-and-Maple-Glazed-Apples-MyRecipes-242169,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
327,Sauteed-Red-Snapper-With-Ginger_lime-Butter-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Hickory_smoked-Barbecue-Shrimp-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
329,Smoky-Spinach-Macaroni-And-Cheese-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Carol-Fay_s-Famous-Meatloaf-Food_com-162671,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Chicken-And-Cheese-Chilies-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Crawfish-Boil-Recipezaar_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Barbecue-Pulled-Chicken-With-Marinated-Cucumbers-Food_com-77350,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Zucchini-Rice-Casserole-Food_com-164083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Barbecue-Pot-Pie-With-Cheese-Grits-Crust-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Pecan_crusted-Rack-Of-Lamb-My-Recipes,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
337,Mashed-Potato_stuffed-Flank-Steak-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,The-Best-Ribs-Food_com-182309,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Mushroom_stuffed-Hamburger-Steaks-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Beer_can-Chicken-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
341,Leek_goat-Cheese-Tart-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Grilled-Pork-Tenderloin-With-Yogurt-And-Lime-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Barbecue-Shrimp-My-Recipes_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Southern-Salmon-Cakes-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Spicy-Scallops-In-Red-Sauce-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
346,Chicken-And-Vegetable-Stew-Recipezaar_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Broiled-Salmon-with-Citrus-Salsa-MyRecipes-269159,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Black-Bean-And-Soyrizo-Chili-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Roast-Canada-Goose-With-Mushroom_port-Gravy-My-Recipes,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Beef-Tidbits-With-Horseradish-Sauce-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Grilled-Portobello-Pizzas-My-Recipes_1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
352,Cheesy-Shrimp_and_grits-Casserole-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Leftover-Mashed-Potato-Meatloaf-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Peanut-Roasted-Chicken-Food_com-100004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Straw-And-Hay-Alfredo-With-Roasted-Asparagus-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
356,Citrus_rosemary-Turkey-Breast-My-Recipes,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
357,6-Points-Plus---Roast-Chicken-With-Mint-Cilantro-Pesto-Food_com-110120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Texas-Spice-Rubbed-Roast-Pork-Food_com-77789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Rib-Roast-with-Mustard-Sauce-MyRecipes-205546,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
360,Pan-Seared-Chicken-with-Garlic-Sauce-MyRecipes-209782,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Bacon_wrapped-Barbecue-Chicken-Kabobs-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Crabmeat-Crepes-MyRecipes-262139,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Louisiana-Court_bouillon-_or-Cajun-Court-Bouillon_-Recipezaar,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Crawfish-Stew-For-A-Crowd-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Mustard_and_herb-Crusted-Rack-Of-Venison-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Grilled-Herb-Coated-Chicken-Breasts-Food_com-105259,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
367,Luby_s-Cafeteria-Meatloaf-Food_com-72025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,California-Vegetable-And-Chickpea-Chili-Epicurious,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Couscous-And-Glazed-Chicken-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Rosemary-Roast-Turkey-My-Recipes,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
371,Crawfish-Pie-Recipezaar_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Crab-Casserole-Food_com-69085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Grilled-Pork-Roast-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Chicken-Thighs-With-Wild-Mushroom-Sauce-And-Noodles-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Blast-Furnace_roasted-Turkey-My-Recipes,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
376,Peppered-Flank-Steak-With-Chive_buttermilk-Mashers-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,Broiled-Lamb-Chops-With-Southwestern-Butter-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
378,Orange_thyme-Roast-Chicken-With-Root-Vegetables-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
379,Pork-and-Pepper-Skillet-MyRecipes-245176,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,The-Best-Way-To-Cook-And-Eat-Lobster-Epicurious,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Pork-Tenderloin-With-Savory-Cherry-Port-Sauce-Recipezaar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Patout_s-Boiled-Crawfish-Food_com-178259,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Grilled-Fish-With-Tomato-Green-Onion-Relish-Food_com-74381,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
384,Braised-Herb-Chicken-Thighs-With-Potatoes-Food_com-165787,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Maple_mustard-Pork-Tenderloin-With-Caramelized-Apples-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Macadamia_and_mango-Chicken-My-Recipes,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
