,id,Barbecue,Breads,Fall,French,Italian,Kid-Friendly,Main Dishes,Peruvian,Spring,Summer,Sunday Lunch,Valentine's Day
394,Skinny-Fettuccine-alfredo-with-spinach-541247,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
395,Lasagna-Formaggio-1115773,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
396,Kick-Ass-Chicken-Lasagna-1099125,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
397,Creamy-chicken-piccata-296957,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
398,Easy-Bruschetta-Linguine-1109473,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
399,Prosciutto-and-Pea-Risotto-1404717,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
400,Chicken-Fettuccine-with-Roasted-Red-Pepper-Cream-Sauce-1631043,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
401,Italian-Macaroni-and-Cheese-1309081,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
402,Parisian-Gnocchi-Souffle-1019409,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
403,Simply-Lasagne-AllRecipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
404,Three-Cheese-Lasagna-747640,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
405,Fresh-Angel_Hair-Pasta-with-Bacon-and-Peas-Martha-Stewart,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
406,Triple-garlic-pizza-326982,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
407,Pasta-with-Pesto-Cream-Sauce-1041273,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
408,Gnocchi-With-Sausage-And-Spinach-My-Recipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
409,Baked-Tortellini-1085764,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
410,PIONEER-WOMAN-BOWTIE-LASAGNA-638445,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
411,Extra_easy-Spinach-Lasagna-Allrecipes,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
412,Pasta-Aglio-e-Olio-from-the-movie-Chef-1233750,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
413,Grilled-Pizza-with-Fontina-and-Arugula-Martha-Stewart,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
414,Pepperoni-Casserole-Allrecipes,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
415,Pasta-alla-Gricia-747963,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
416,Creamy-Polenta-with-Goat-Cheese-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41307,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
417,Spaghetti-with-spicy-turkey-meat-sauce-347951,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
418,Whole-Wheat-Sweet-Potato-Gnocchi-Naturally-Ella-198304,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
419,Super-Simple-Mac-_-Cheese-Italian-Style-1262110,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
420,Ultimate-Skillet-Lasagna-1548791,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
421,Cheese-Ravioli-In-Creamy-Marinara-1185714,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
422,Risotto-with-Crab-and-Lemon-459528,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
423,Skinny-Chicken-Fettuccine-with-Alfredo-Sauce-_-Kefir-Creations-779433,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
424,How-to-Make-Fresh-Vegan-Moxarella-Cheese-_and-a-Bonus-Pizza-Recipe__-604101,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
425,Shrimp-Scampi-TasteOfHome,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
426,No-Boiling-Lasagna-1073204,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
427,Campanelle-with-Spicy-Eggplant_-Olives-and-Capers-1624415,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
428,Pasta-With-Lemon_-Herbs-and-Ricotta-Salata-1210240,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
429,Italian-Meatballs-1478797,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
430,Ravioli-Lasagna-1297662,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
431,PJ_s-Meatballs-_-Sauce-1570824,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
432,Tuscan-Chicken-Pasta-1615025,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
433,SPAGHETTI-CARBONARA-1319184,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
434,Pasta-alla-Vodka-475247,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
435,One-Pan-Lasagna-1625233,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
436,Original-Spaghetti-Carbonara-627150,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
437,Skinny-Chicken-Parmesan-977990,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
438,Quinoa-Pasta-with-Fresh-Tomatoes_-Garlic-and-Basil-1324195,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
439,Sauteed-Shrimp-Martha-Stewart,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
440,Chicken-Fettuccine-with-Pesto-Cream-Sauce-Martha-Stewart,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
441,Baked-artichoke-chicken-pasta-351279,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
442,Three-Cheese-Manicotti-460767,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
443,Skinny-Lasagna-Rolls-982643,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
444,Fettuccine-with-Peas_-Ricotta-and-Prosciutto-767389,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
445,Italian-Rigatoni-with-Smoked-Sausage-and-Sundried-Tomatoes-1595718,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
446,Roman-Style-Rigatoni-Alla-Gricia-511551,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
447,Italian-Chicken-Saute-631148,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
448,Veal-Piccata-440885,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
449,Vegan-Pasta-Alfredo-989804,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
450,Rabbit-Italian-Style-1703498,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
451,Mushroom-Fettuccine-with-Smoked-Gouda-Alfredo-Sauce-1530726,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
452,Lemon-shrimp-scampi-with-linguine-368771,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
453,Three-Cheese-Manicotti-Allrecipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
454,Baked-whole-wheat-spaghetti-casserole-with-turkey-italian-sausage-and-mozzarella-309199,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
455,Italian-Manicotti-1290365,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
456,Roasted-Chicken_-Bacon-and-Tomato-Alfredo-pizza-548484,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
457,Homemade-Italian-Meatballs-1263530,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
458,Perfect-Cacio-e-Pepe-1464446,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
459,Summery-Fettuccine-Alfredo-MyRecipes-213079,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
460,Lemony-Ricotta-Pasta-with-Basil-1288497,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
461,Italian-Layered-Vegetable-Casserole-481241,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
462,Chicken-and-Mushroom-Risotto-1351662,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
463,Slow-Cooker-Italian-Beef-Allrecipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
464,Chicken-Cacciatore---Spaghetti-and-Smoky-Tomato-Sauce-1688723,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
465,Polenta-Lasagna-with-Kale_-Butternut-Squash-_-Mushrooms-1682423,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
466,Buddy-Lasagna-1574071,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
467,Italian-Sausage-and-Pepper-Stew-1223728,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
468,Sweet-on-Corn--Simple-Pasta-Pleasure-1663158,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
469,Crock-pot-italian-turkey-meatballs-352285,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
470,Red-Wine-Spaghetti-with-Walnuts-and-Parsley-1468487,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
471,Vegan-Cashew-Pesto-Pasta-1078243,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
472,The-Pioneer-Woman-Cooks-Penne-alla-Betsy_-604921,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
473,Linguine-with-Shrimp-458557,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
474,Italian-Sausage_-Peppers_-and-Onions-1605875,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
475,Chicken-Piccata-629792,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
476,Pasta-alla-Trapanese-747904,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
477,Simple-Buttery-Spring-Pea-Pasta-with-Prosciutto_-1588222,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0
478,Homemade-Gnocchi-1455869,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
479,Green-olive-gnocchi-308657,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
480,Amanda_s-8-Cheese-Deer-Lasagna-1681206,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
481,Carbonara-1048014,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
482,Chicken-Marsala-1622167,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
483,30_Minute-Spaghetti-and-Meatballs-Martha-Stewart,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
484,Upside-Down-Pizza-902245,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
485,Slow-cooker-mushroom-sage-risotto-334168,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
486,Beer-risotto-with-mushroom-garlic-chicken-333424,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
487,Crockpot-Italian-Beef-1420013,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
488,Sicilian-Sun-Dried-Tomato-Pesto-Penne-1564927,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
489,Vegetarian-Lasagna-1599314,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
490,One-Pot-Pizza-Pasta-Bake-634750,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
491,Fresh-Tomato-Basil-Sauce-with-Zucchini-Noodles-682228,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
492,Skillet-Lasagna-Easy-One-Pan-Meal-589859,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
493,Italian-Chicken-1113944,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
494,Sicilian-Pasta-with-Almonds-and-Anchovies-1589303,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
495,Italian-Pizza-1398670,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
496,Quick-Pizza-Margherita-My-Recipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
497,Stuffed-Chicken-Valentino-Allrecipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
498,Zucchini-Noodles-_-Spaghetti-Pasta-Olio-with-Chickpeas-_-Mozzarella-1663756,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
499,Roasted-Vegetable-Lasagna-with-Roasted-Red-Pepper-Sauce-932504,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
