,id,Barbecue,Breads,Christmas,Desserts,Filipino,Italian,Kid-Friendly,Main Dishes,Spring,Summer,Sunday Lunch
420,Best-Traditional-Bolognese-564990,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
421,Vegan-Vegetable-Cacciatore-with-Soft-Polenta-1694551,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
422,Summer-Spaghetti-1634875,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0
423,Spicy-Sausage-Fettuccine-with-Basil-and-Parmesan-1267857,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
424,One-Pot-Creamy-Sausage-Pasta-1193426,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
425,Spaghetti-sauce-302694,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
426,Easy-Linguine-with-Clams-966425,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
427,Chicken-_-Spinach-Pasta-Bake-896856,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
428,Crock-Pot-Italian-Chicken-with-Tomatoes-1687273,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
429,Spaghetti-and-Meatballs-1622811,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
430,Baked-Caprese-Rigatoni-499216,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
431,Italian-sausage-with-tomato-sauce-309899,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
432,Classic-Lasagna-1327166,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
433,Chicken-Meatballs-with-Tomato-Balsamic-Glaze-Once-Upon-A-Chef-200002,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
434,Fettuccine-Alfredo-1627368,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
435,Pan-Fried-Italian-Chicken-Thighs-1035351,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
436,Pasta-Aglio_-Olio-e-Peperoncino-1043451,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
437,Slow-Cooker-Chicken-Alfredo-Allrecipes,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
438,Italian-Baked-Chicken-677550,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
439,Chicken-rollatini-stuffed-with-zucchini-and-mozzarella-352171,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
440,Grandma_s-Goulash-625923,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
441,Lasagna-Formaggio-1360903,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
442,Skinny-italian-turkey-meatballs-352316,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
443,Sicilian-Style-Pizza-Dough-460818,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
444,Pork-Chops-Marinara-1690142,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
445,Classic-Italian-Lasagna-485275,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
446,Chicken-scarpariello-351571,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
447,Baked-Caprese-Pasta-1171721,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
448,Mushroom-_-Asparagus-Risotto-1699354,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
449,All-Purpose-Pizza-Dough-455966,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
450,Italian-sausage-and-white-beans-with-sage-309909,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
451,Chicken-and-Penne-Parmesan-Casserole-1045080,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
452,French-Spaghetti-1513260,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
453,Olive-Garden-Baked-Parmesan-Shrimp-633316,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
454,Creamy-garlic-shrimp-with-angel-hair-pasta-299669,0.0,0.0,0.0,0.0,1.0,1,0.0,1,0.0,0.0,0.0
455,Roasted-Vegetable-And-Caramelised-Garlic-Barley-Risotto-1683123,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
456,Healthy-Chicken-Alfredo-Pizza-499474,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
457,Fettuccine-primavera-rosa-299258,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
458,Caprese-chicken-_recipe-recycle_-336089,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
459,Instant-Pot-Italian-Pasta-1663107,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
460,Paleo-Comfort-Food_-Heres-A-Creamy-Shrimp-Fra-Diavolo-1214136,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
461,Italian-Sausage-Tortellini-1634442,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
462,Danas-Favorite-Savory-Chicken-Scaloppine-1047882,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
463,Chicken-marsala-308545,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
464,Parmesan-risotto-352566,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
465,Creamy-Italian-Chicken-1222334,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
466,Bruschetta-Risotto-1704000,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
467,Roasted_Tomato-Pasta-with-Basil-Martha-Stewart,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
468,Creamy-Shrimp-and-Mushroom-Pasta-894716,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
469,The-Original-Fettuccine-Alfredo-442976,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
470,Penne-a-la-vodka-with-crispy-prosciutto-306251,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
471,Garlic-Parmesan-Pasta-1094339,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
472,One-Pot-Garlic-Parmesan-Pasta-824906,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
473,Harissa-spaghettini-308823,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
474,Angel-Hair-Pasta-with-Lemon-_-Garlic-1618804,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
475,Italian-Meatballs-with-Beef-and-Pork-1626500,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
476,Italian-Dumplings-1363892,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
477,Italian-Home-Style-Baked-Pasta-_-with-cheese-and-bread-crumbs_-_-How-to-make-Baked-Pasta-at-Home-_-Stepwise-Pictures-_-Pasta-Recipes-1706202,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
478,Red-Pepper-and-Herb-Ravioli-Martha-Stewart,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
479,Spaghetti-Aglio-e-Olio-1223580,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
480,The-Easiest-Lasagna-1268599,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
481,Easy-Italian-Pasta-Bake-1446533,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
482,Garlic-Butter-Spaghetti-with-Herbs-499285,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
483,Great-Grandma_s-Pasta-Sauce-597868,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
484,Zucchini-Eggplant-Lasagna-Savour-the-Senses-58243,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
485,Easy-Mushroom-Risotto-with-Gorgonzola-1434203,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
486,Ligurian-Pesto-with-Spaghetti-576473,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
487,BLT-Pizza-1088818,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
488,Italian-Shrimp-and-Zucchini-Noodles-_Zoodles_-1632727,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
489,Bolognese-Sausage-Ragu-With-Tagliatelle-1690793,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
490,Garlic-Pasta-1003056,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
491,Weeknight-skillet-lasagna-298772,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
492,Chicken-in-a-Creamy-Parmesan-and-Sundried-Tomato-Sauce-767803,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
493,Slow-cooker-pesto-ravioli-351576,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
494,Gnocchi-Mac-_-Cheese-1042478,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
495,Capellini-with-Fresh-Tomatoes-and-Basil-1598639,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0
496,Eggplant-Parmesan-457753,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
497,Slow-Cooker-Lasagna-Allrecipes,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
498,Mario-Batalis-Penne-allArrabbiata-1637032,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
499,Baked-Caprese-Ravioli-1331452,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
