,id,Asian,Barbecue,Filipino,Hawaiian,Kid-Friendly,Korean,Main Dishes,Spring,Summer,Sunday Lunch,Thai,Vietnamese,Winter
365,Low-Carb-Asian-Zinger-Mini-Turkey-Meatloaves-_Gluten-Free_-1078309,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
366,Eggplant-Stir-Fry-1306684,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
367,Pork-With-Glass-Noodles-1586416,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
368,Bangin-Good-Shrimp-1573864,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
369,Singapore-Mei-Fun-592776,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
370,Asian-Style-Meatloaf-990178,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
371,Slow-Cooker-Asian-Beef-Short-Ribs-677548,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
372,Chile-Lime-Glass-Noodles-770187,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
373,Thai-Style-Crispy-Chicken-1227295,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
374,Seared-Scallops-With-Asian-Lime_chile-Sauce-Epicurious,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
375,Asian-salmon-on-the-grill-365024,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
376,Fried-Rice-1309247,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
377,Asian-Sesame-Chicken-_-Broccoli-1149181,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
378,Noodle_-Chicken-And-Coconut-Laksa-1563145,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
379,Asian-Jalapeno-Chicken-1238415,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
380,Ginger-Garlic-Chili-Shrimp-Stir-Fry-1525921,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
381,Thai-Green-Curry-1022562,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
382,Thai-Curry-Rice-Bowl-AllRecipes,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
383,Shrimp-Fried-Rice-1580829,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
384,Asian-Roasted-Chicken-Thighs-1568258,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
385,Asian-Beef-and-Rice-1495177,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
386,Healthy-Chicken-Chow-Mein-Zoodles-1542714,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
387,Chicken-_-Beef-Satays-with-Peanut-Sauce-534023,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
388,Sesame-Chicken-Stir-Fry-460777,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
389,Slow-Cooker-Teriyaki-Chicken-and-Rice-1429101,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
390,Ginger-Beef-and-Asparagus-Stir-Fry-1636933,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
391,Thai-Basil-Chicken-with-Cashews-1575144,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
392,Sweet-_-Spicy-Chicken-Stir-Fry-1603300,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
393,Miso-_-Sesame-Grilled-Chicken-Kebabs-970918,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
394,Chicken-Lettuce-Wraps-621982,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
395,Asian-Beef-Stir-Fry-1251216,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
396,Thai-Coconut-Curry-1349305,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
397,Easy-Chicken-Zucchini-Noodle-Stir-Fry-1539530,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
398,Sesame-Orange-Tofu-1484945,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
399,Chicken-Binakol-1586207,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
400,Cauliflower-Fried-Rice-1629373,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
401,Sweet-Heat-Asian-Grilled-Shrimp-Skewers-1553047,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
402,Fried-Milkfish-with-Spicy-Tamarind-Sauce-1642327,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
403,Asian-Beef-_-Noodles-1600606,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
404,Bangkok-Coconut-Curry-Noodle-Bowls-1219956,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
405,Healthy-Chicken-Chow-Mein-1616259,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
406,Thai-Red-Curry-in-a-Hurry-1631256,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
407,Korean-Beef-Rice-Bowls-1559713,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
408,Sesame-Noodles-with-Chicken-and-Asparagus-1117389,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
409,Easy-and-Simple-Korean-BBQ-Ribs-AllRecipes,1,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
410,Asian-Chicken-with-Peaches-1576948,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
411,Stir-Fry-Beef-and-Baby-Bok-Choy-902205,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
412,Chicken-And-Basil-Stir_fry-My-Recipes,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
413,Super-Healthy-and-Zesty-Raw-Vegan-Pad-Thai-_Gluten-Free_-1040045,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
414,Zucchini-Noodle-Stir-Fry-with-Sesame-Ginger-Sauce-1538245,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
415,Grilled-Hawaiian-Chicken-with-Coconut-Cilantro-Rice-1554146,1,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
416,Copycat-PF-Changs-Mongolian-Beef-1026158,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
417,Stir-Fried-Beef-With-Celery-And-Ginger-771771,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
418,Asian-Grilled-Chicken-AllRecipes,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
419,Soba-Noodles-with-Tahini-Sauce_-Broccoli-Rabe-and-Ginger-Black-Pepper-Braised-Tofu-1177986,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
420,Chicken-Pa-Nang-Allrecipes,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
421,Palak-Chicken-recipe-Spinach-Chicken-How-to-make-Palak-Chicken-1470956,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
422,Teriyaki-Chicken-Stir-fry-1452863,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
423,Spicy-Peanut-Soba-Noodles-1042468,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
424,Chicken-and-Broccoli-Stir-Fry-1332099,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
425,Bahn-Mi-Tacos-with-Pineapples-1619775,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
426,Honey-Soy-Chicken-Noodles-1586521,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
427,Slow-Cooker-Szechuan-Sticky-Beef-Short-Ribs-1033479,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
428,Chicken-Red-Curry-With-Bamboo-Shoots-1593309,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
429,Miso-salmon-with-sesame-salt-334497,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
430,Stir-fried-Savory-Clams-497278,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
431,Momofuku_s-Bo-Ssam-779104,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
432,Thai-Yellow-Coconut-Curry-with-Mango-1593132,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
433,Home-Style-Crispy-Butter-Cereal-Chicken-781709,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
434,Jjimdak_dakjjim-_Korean-style-Braised-chicken_-1339377,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
435,Lightened-Up-General-Tso_s-Chicken-985208,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
436,Asian-Braised-Short-Ribs-with-Chili-Lime-Potatoes-1179253,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
437,Asian-Style-Halibut-in-Parchment-1603878,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
438,Eggplant-and-Tofu-in-Spicy-Garlic-Sauce-481005,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
439,Thai-Fried-Rice-with-Shrimp-1081312,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
440,Spicy-Asian-Noodles-1521138,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
441,Hoisin-pork-roast-349260,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
442,Crispy-Baked-General-Tso_s-Sweet-Chili-Chicken-Strips-608575,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
443,Chicken-Honey-Nut-Stir-Fry-1471754,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
444,ASIAN-HONEY-SOY-CHICKEN-1365656,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
445,Chopped-Chilli-Chicken-Stir-Fry-1586209,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
446,Miso-sesame-winter-squash-308663,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0
447,Lemongrass-Stir-fry-1586553,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
448,Slow-Cooker-Asian-Chicken-1428819,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
449,Easy-Shrimp-Lo-Mein-Recipe---on-the-table-in-30-minutes_-1532510,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
450,Baked-Sweet-and-Sour-Chicken-with-Fried-Rice-574964,1,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
451,Chow-Mein-Zoodles-1235602,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
452,Cold-Peanut-Soba-Noodles-with-Chicken-498138,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
453,Low-Carb-Spicy-Shrimp-with-Crispy-Cabbage-1348356,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
454,Peanut-Chicken-Fried-Rice-1585573,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
455,Chicken-Teriyaki-Kabobs-622228,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
456,Jap-Chae-_Korean-Stir-Fry-Noodles---GF_-1199234,1,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
457,Crock-Pot-Teriyaki-Chicken-608563,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
458,Beef-Yakitori-AllRecipes-201310,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
459,Slow-Cooker-Asian-Braised-Beef-593891,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
460,Thai-Chicken-Zucchini-Noodles-with-Spicy-Peanut-Sauce-1040469,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
461,Ginger-Tofu-Fried-Rice-1184534,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
462,Bulgogi-_Korean-BBQ-Beef_-1565138,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
463,Easy-Sweet-and-Sour-Asian-Noodles-1520681,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
464,Momofuku_s-Ginger-Scallion-Noodles-with-Tofu-Serious-Eats-280758,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
465,Asian-Noodle-Bowls-1229139,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
466,Spicy-Asian-Pork-Tenderloin-MyRecipes-244495,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
467,Shrimp-Pad-Thai-1128376,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
468,Thai-Coconut-Chicken-Skewers-626610,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
469,Cashew-Chicken-1188001,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
470,Chap-Chee-Noodles-Allrecipes,1,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
471,Garlic-Noodles-with-Miso-Butter-512914,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
472,Asian-Flavored-Meat-Sauce-Over-Noodles-966126,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
473,Spicy-peanut-and-chicken-soba-noodles-365596,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
474,Tempura-Shrimp-1598011,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
475,Baked-Teriyaki-Chicken-1348025,1,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
476,Steven-Raichlens-Thai-Grilled-Chicken-969797,1,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
477,Miso-Salmon-Lettuce-Wraps-with-Wasabi-Cucumbers-1629199,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
478,Steamed-Spare-Ribs-With-Ginger--1524670,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
479,Slow-Cooker-Asian-Pork-With-Noodles-and-Broccoli-1572810,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
480,Vegan-Red-Thai-Curry-469878,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
481,Yang-Chow-Fried-Rice-1613602,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
482,Slow-Cooker-Thai-Peanut-Chicken-1518417,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
483,Vietnamese-Pan-Grilled-Sesame-Beef-1547881,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
484,Lemongrass-Tofu-1281063,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
485,Clean-Eating-Chicken-Fried-Rice-1472505,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
486,Asian-Noodle-Slaw-779937,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
487,Grilled-Asian-Sesame-Beef-Strips-1214494,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
488,Easy-Teriyaki-Chicken-998921,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
489,Honey-Ginger-Tofu-and-Carrot-Rice-With-Bok-Choy-1111802,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
490,Peanut-and-Coriander-Noodles-1239554,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
491,Tempeh-Kecap---Fried-Tempeh-in-Sweet-Soy-Sauce-1426144,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
492,Spicy-Thai-Tofu-with-Red-Bell-Peppers-and-Peanuts-488797,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
493,Smoked-Salmon-And-Ginger-Stir-Fry-1353813,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
494,Pad-thai-365347,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
495,Spicy-Garlic-Soy-Tofu-1358499,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
496,Asian-Flavored-Chicken-with-Shiitakes-and-Bok-Choy-1025853,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
497,Sweet-and-Spicy-Tofu-1599542,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
498,THAI-STYLE-BEEF-STIR-FRY-1267403,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
499,Spicy-Korean-Pork-Stir-Fry-1120997,1,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
