,id,Asian,Barbecue,Filipino,Game Day,Hawaiian,Jamaican,Kid-Friendly,Korean,Main Dishes,Passover,Spring,Summer,Sunday Lunch,Thai,Vietnamese
338,Vietnamese-Inspired-Beef-Stir-Fry-1001448,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0
339,Noodles-with-Spicy-Ground-Pork-1524750,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
340,Kimchi-Jigae-480665,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
341,Chopsuey-971609,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
342,Simple-Soba-Noodle-Stir-Fry-1634724,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
343,Healthy-Cauliflower-Fried-Rice-1309308,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
344,Peanut-Noodles-978007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
345,Mongolian-Soy-Curls-1680368,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
346,Slow-Cooker-Teriyaki-Chicken-1643574,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
347,5-minute-Faux-Pho-1022466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
348,How-To-Make-Homemade-Takeout-with-Blue-Dragon-Sauces-_GIVEAWAY_-999895,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
349,Chicken-Tinola-1579833,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
350,Chicken-and-Broccoli-Stir-Fry-1071438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
351,Korean-Japchae-Glass-Noodles-Recipe---Super-Foods-Version_-593171,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
352,Thai-Style-Beef-and-Broccoli-Curry-1361041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
353,Thai-Fish-Red-Curry-1053023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
354,20-Minute-Sweet-and-Sour-Shrimp-Stir-Fry-1601815,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
355,Sweet-and-Spicy-Pork-Stir-Fry-1633762,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
356,Crispy-Tofu-Black-Rice-Bowl-1561498,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
357,Fragrant-Thai-Massaman-Chicken-Curry-1686537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
358,Asian-Beef-Skewers-1608061,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
359,Thai-Pineapple-Fried-Rice-1622757,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
360,Thai-Pineapple-Fried-Rice-1173812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
361,Salmon-Teriyaki-Skewers-with-Pineapple-Simply-Recipes-42831,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
362,Pad-Thai-1221637,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
363,Soy-grilled-shrimp-with-asian-veggies-309827,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
364,Chicken-Panang-Curry-with-Cauliflower-Rice-1164953,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
365,Marinated-Korean-BBQ-Beef-1005320,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
366,Mongolian-Beef-from-the-Slow-Cooker-1689159,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
367,Thai-Shrimp-and-Pineapple-Curry-497042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
368,Beef-Negimaki-1681876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
369,Steam-Chicken-1020570,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
370,Stir-Fried-Shrimp-with-Oyster-Sauce-1637104,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
371,Easy-Larb-Chicken-Recipe-with-Chicken-1566715,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
372,Pad-Kee-Mao-Recipe-Thai-Drunken-Noodles-1107181,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
373,Teriyaki-Pork-Tenderloin-TasteOfHome,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
374,Singapore-Chili-Prawns-555242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
375,Asian-Turkey-Meatballs-1122733,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
376,Chap-Chae-565082,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
377,Steak-Fried-Rice-1625229,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
378,Singapore-Noodles-1586462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
379,Chili-Lime-Flank-Steak-with-Cold-Asian-Pasta-Salad-1698231,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
380,Stir-Fry-Sesame-Chicken-1577159,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
381,Asian-Glazed-Drumsticks-1587116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
382,One-Pan-Chicken-Teriyaki-1514924,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
383,Stir-Fried-Noodles-with-Chicken-989325,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
384,Panang-Tofu-Curry-Epicurious,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
385,Salty_-Spicy_-Sweet-and-Sticky-Asian-Chicken-530628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
386,General-Tso_s-Chicken-_Low-Carb_-1112655,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
387,Thai-Style-Ginger-_-Sweet-Red-Chili-Shrimp-1019892,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
388,Quorn-Meat-Free-Chikn-Tenders-Thai-Red-Curry-with-Mango-1686304,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
389,Scallops-With-Asian-Dressing-1586478,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
390,Indonesian-Prawn-Curry--1639129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
391,Caramelized-Black-Pepper-Chicken-1223219,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
392,Quick-Pad-Thai-1164994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
393,Slow-Cooker-Country-Ribs-with-Asian-Style-Black-Bean-Sauce-1579451,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
394,Chicken-Pho-1036448,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
395,Paleo-Crockpot-Mongolian-Beef-638072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
396,Smoky-Beef-Ribs-with-Sriracha-BBQ-Beer-Sauce-593454,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
397,Thai-Peanut-Chicken-Saute-1580738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
398,Asian-Grilled-Chicken-1083318,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
399,Super-Veggie-Peanut-Sauce-Stir-Fry-_Vegan_-Gluten-Free_-1681594,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
400,Sweet-and-Sour-Fish-1402599,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
401,Coconut-curried-shrimp-348587,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
402,Thai-Larb-Chicken-Lettuce-Cups-1021416,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
403,Pesang-Isda-792482,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
404,Slow-Cooker-Korean-Beef-1206789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
405,Singapore-Style-Rice-Noodles-with-Tofu-and-Vegetables-1630012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
406,Alaskan-Cod-with-Thai-Red-Curry-Simmer-Sauce-1617323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
407,Beef-Rendang-480487,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
408,Easy-Stir-Fry-Chicken-Teriyaki-Recipe-In-Under-30-Minutes-1281524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
409,Ginger-poached-noodles-308723,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
410,Sweet-Asian-Baked-Chicken-Drumsticks-1600423,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
411,Dried-Spicy-Beef-Recipe-_Kho-Bo_-992246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0
412,Thai-red-curry-mussels-308221,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
413,Garlic-Hunan-Beef-1513349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
414,Crock-Pot-Teriyaki-Chicken-1511703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
415,Easy-Vegetarian-Pad-Thai-Noodle-Recipe-_Vegan_-Gluten-free-Option_-1038979,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
416,Buckwheat-Soy-and-Sesame-Noodle-Bowl-with-Crunchy-Vegetables-1636133,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
417,Better-Than-Changs-Lo-Mein-1377484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
418,Chicken-Gyoza-Recipe-with-Yuzu-Kosho-512847,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
419,Pork-fried-rice-348023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
420,Crockpot-Korean-Beef-Tacos-with-Cucumber-Slaw-771798,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
421,Beef-Rendang-Brisket-1611794,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
422,CPK-Inspired-Thai-Chicken-Pasta-1203185,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
423,Sticky-coconut-chicken-364976,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
424,Slow-Cooker-Thai-Green-Curry-Chicken-1627254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
425,Miracle-Noodle-Chicken-Pad-Thai-1235989,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
426,Thai-Peanut-Chicken_-Edamame-_-Quinoa-Stir-Fry-1631789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
427,Buddha_s-Delight-1583821,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
428,Chilli-Tofu-1060052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
429,Thai-Curried-Noodles-with-Broccoli-and-Tofu-1624829,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
430,Ginger-Shrimp-532812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
431,Simple-Udon-Noodle-Stir-Fry-1281265,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
432,How-To-Make-Hoisin-Duck-Noodles-1577088,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
433,Turning-up-the-heat-on-Thai-Style-Red-Duck-Curry-1615010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
434,Chicken-Massaman-Curry-Allrecipes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
435,Thai-Basil-Chicken-1583767,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
436,Chicken-Tinola-AllRecipes,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
437,Asian-Stir-Fry-Noodles-1633154,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
438,Quick-Asian-Style-Shrimp-Saute-1165744,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
439,Asian-Beef-Skewers-1342055,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
440,One-Pot-Spicy-Thai-Noodles-1133887,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
441,Panang-Curry-with-Beef-Recipe-_Kaeng-Phanaeng-Neua_-1229776,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
442,Tokwat-Baboy-970238,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
443,Slow-Cooker-Spicy-Cashew-Chicken-1592415,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
444,Thit-Kho-Recipe---_Vietnamese-Braised-Pork-with-Eggs_-1364532,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0
445,Rice-_-Korean-Beef-Bowls-_Tigelas-com-Arroz-_-Carne-Estilo-Coreana_-1172480,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
446,Tea-Smoked-Five-Spice-Salmon-1686274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
447,Slow-Cooker-Beef-Hotpot-749806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
448,Crockpot-Mongolian-Beef-623485,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
449,Vegetable-Ramen-Pad-Thai-1534937,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
450,Vegan-Sesame-Orange-Seitan-768294,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
451,P_-F_-Chang_s-Mongolian-Beef-1201402,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
452,Spicy-Peanut-Tofu-Stir-Fry-1613577,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
453,Thai-Basil-Chicken-Recipe-_Gai-Pad-Krapow_-497312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
454,Kung-Pao-Chickpeas-1111099,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
455,Tofu-Veggie-Stir-Fry-1678655,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
456,Stir-fry-Crispy-Shredded-Beef-With-Carrot-1586422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
457,Sriracha-Soy-Chicken-1546435,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
458,Vietnamese-Pork-Meatballs-with-Mint-1614450,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
459,Tasty-thai-chicken-353966,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
460,Spicy-Asian-BBQ-Ribs-1053754,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
461,Asian-chicken-dumplings-373433,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
462,Teriyaki-Fish-1586413,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
463,Dandan-Noodles-1599730,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
464,Lemongrass-Steamed-Barramundi-1184146,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
465,Simple-Coconut-Chicken-Curry-596440,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
466,Grilled-Asian-BBQ-Chicken-_-Green-Onions-1654486,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
467,Panang-Curry-684898,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
468,Quick-Asian-Skillet-_Budget-Friendly__-1041354,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
469,Thai-thighs-348777,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
470,Baked-Pork-and-Napa-Cabbage-Egg-Rolls-1444128,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
471,Prawn-And-Pak-Choi-Stir-fry-677960,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
472,Teriyaki-Salmon-Recipe-_Grain-Free_-Paleo_-1597809,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
473,Organic-Ramen-with-Sesame-and-Spicy-Chili-Seasoning-643616,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
474,Salmon-Poke-1618220,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
475,Shrimp-Cauliflower-Fried-Rice-Bowls-1585994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
476,Coconut-curry-shrimp-with-coconut-rice-336075,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
477,Chicken-Satay-514503,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
478,Thai-style-Fish-With-Coconut-Sauce-1586474,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
479,Oven-Baked-Teriyaki-Salmon-1133260,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
480,Thai-beef-tacos-333462,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
481,Wild-Cod-with-Sizzling-Vegetables-and-Thai-Flavor-1599464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
482,Spicy-Asian-Salmon-Noodle-Salad-1683605,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
483,Chicken-Fried-Rice-1564290,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
484,Teriyaki-Turkey-Rice-Bowl-1292084,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
485,Baked-Honey-Sesame-Chicken-1021855,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
486,Spicy-Chicken-Cashew-Noodles-1624479,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
487,Spicy-Garlic-Soy-Tofu-in-10-minutes-1240797,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
488,Hoisin-Glazed-Chicken-with-Five-Spice-Broth-1597721,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
489,Miso-Roasted-Chicken-1236134,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
490,Beef-Yakisoba-1593316,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
491,Korean-beef-rice-bowl-315050,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
492,Soy-and-Ginger-Marinated-Pork-Chops-Martha-Stewart-197878,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
493,Soba-Noodles-with-Kale_-Tofu_-and-Furikake-1249971,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
494,Stir-Fried-Cabbage-and-Pork-899993,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
495,Korean-Spicy-Marinated-Pork-_Dae-Ji-Bool-Gogi_-1678728,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
496,Korean-Bibimbap-Recipe---Paleo-and-Low-Carb-1027212,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
497,Sesame-Crusted-Tofu-762412,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
498,Joa_s-bourbon-chicken-365397,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
499,Asian-style-roasted-quail-365274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
